article_id,event_id,clean_outlet,publish_time,publish_date_only,headline,full_text,low_quality,is_wire_copy,article_count,unique_outlet_count,cluster_confidence,is_low_quality_event,failed_coherence_audit,is_template_junk
9cbc3a7b463b109c,EVT_00073,ndtv,2026-04-16 18:25:47,2026-04-16,Amit Shah Explains 850-Seat Lok Sabha Number After Opposition Criticism,"Union home minister Amit Shah, speaking during the debate in parliament on the women's reservation bill, said the southern states are spinning a false narrative on delimitation and presented data, which, he said, proves that even the south will gain after delimitation. The Opposition is standing firmly against the Constitution amendment bills tabled today, clarifying that while they are not against reservation for women, the government's move to club delimitation with quota is an opportunistic plan to ""gerrymander"" Lok Sabha seats to its advantage for the 2029 elections.

The Opposition's biggest grouse is that a population-based delimitation using the 2011 census data will push southern states to the fringes of parliament, leaving the Hindi heartland in the driver's seat. This, they have contended, goes against the principles of federalism, where every state should be given equal importance and representation in parliament. The Opposition has contended that they will remove their roadblock if the women's bill is delinked from delimitation.

The government has said the planned 50 per cent increase in seats will give more seats to every state in south India. Giving examples today, Shah said Tamil Nadu will get 20 more seats, Kerala 10, Telangana 9 and Andhra Pradesh 13 seats. Maharashtra, which after Uttar Pradesh, has the second highest number of MPs in the Lok Sabha, will gain 24 more seats.

The overall outlook:

* Karnataka: Seats to rise from 28 to 42, share remains broadly stable at about 5.1 per cent

* Andhra Pradesh: A rise from 25 to 38 seats, seat share rises slightly from about 4.6 per cent to 4.65 per cent

* Telangana: 17 to 26 seats -- seat share increases from 3.13 per cent to 3.18 per cent

* Tamil Nadu: 39 to 59 seats -- share moves from 7.18 per cent to about 7.23 per cent

* Kerala: 20 to 30 seats -- share remains nearly unchanged at about 3.67 per cent

Shah said the total number of Lok Sabha seats in the five southern states will go up from the current 129 seats to 195 while the percentage of power will increase from 23.76 per cent to 23.87 per cent.

""They asked where the figure of 850 came from. I will explain it. This figure of 850 is derived in the following way: Hypothetically, if there are 100 seats and 33 per cent reservation is to be given to women, then increasing the total seats by 50 per cent makes it 150. And when the reservation is applied as 33 per cent of 150, it automatically comes back to 100 seats,"" he said.

""So, with 543 members currently sitting, there will be a 50 per cent increase, and when 33 per cent is reserved for mothers, then all 543 seats will be open where women can also contest. So this 50 per cent has come about in this way. And 850 is a round figure -- 816 will be the exact number. They will ask again why this was done -- even now -- the round figure is not 543, it is more than 543,"" Shah added.

To implement women's quota, the government has planned to conduct delimitation on basis of the 2011 data and then increase the figure by 50 per cent so the numbers in the Lok Sabha add up to 816.

The Delimitation Bill states that the total number of seats will be increased. The boundaries of the electoral constituencies will be redrawn on the basis of 2011 Census data.

Seven articles of the constitution will be amended through the bills -- Articles 55, 81, 82, 170, 330, 332, and 334(a).

Shah also said the Delimitation Commission law is ""strictly in accordance with the existing law"". ""There is no change. It will not impact the ongoing elections,"" he added.

The numbers in parliament indicate that the government could be in a tight spot if the Opposition stands together. A constitution amendment bill requires a two-thirds majority in terms of the members present and voting in each house of parliament.

Given the effective strength of 541 in the Lok Sabha, the two-thirds mark stands at 360. The ruling NDA which has 293 members, falls short by 67 seats. The magic number for the Rajya Sabha is 163 and the NDA's strength of 142-plus members leaves it 21 seats short of majority mark.",False,False,6,5,0.41,True,False,False
b15b01acc3e4ca81,EVT_00073,the_hindu,2026-04-16 23:47:38,2026-04-16,"Prime Minister Narendra Modi and Union Home Minister Amit Shah on Thursday (April 16, 2026) told the Lok Sabha that the Bills to amend the women’s reservation law and carry out a fresh delimitation exercise will keep current proportional representati...","Prime Minister Narendra Modi and Union Home Minister Amit Shah on Thursday (April 16, 2026) told the Lok Sabha that the Bills to amend the women’s reservation law and carry out a fresh delimitation exercise will keep current proportional representation of southern States intact while increasing the absolute number of seats for each State approximately by 50%.
While the Prime Minister gave an assurance that the proportional distribution of seats among States will be maintained, it was the Home Minister who gave a detailed scenario for each southern State after the three Bills become law.
Published - April 16, 2026 11:47 pm IST",False,False,6,5,0.41,True,False,False
cb1ecc0fc88ddbef,EVT_00073,theprint,2026-04-16 15:53:09,2026-04-16,"New Delhi: The proportion of Lok Sabha seats in southern states will increase from 23.76 per cent to 23.87 per cent after the increase in the size of Lok Sabha, Union Home Minister Amit Shah said Thursday, seeking to allay the apprehensions of southe...","New Delhi: The proportion of Lok Sabha seats in southern states will increase from 23.76 per cent to 23.87 per cent after the increase in the size of Lok Sabha, Union Home Minister Amit Shah said Thursday, seeking to allay the apprehensions of southern states that they will suffer in terms of representation. In terms of numbers, Shah said, Lok Sabha seats in southern states will increase from 129 to 195.
Speaking in the Lok Sabha, the Union Home Minister also countered the Opposition’s allegation that the delimitation exercise was being done to benefit the Bharatiya Janata Party.
“Let me clearly state that the Delimitation Commission’s report will come into effect only when it is accepted by Parliament and receives the President’s approval. Therefore, there is no question of it being implemented before 2029. Even the elections till 2029 will be conducted under the existing system and existing constituencies. So there is no need for Akhilesh ji (Yadav) to be worried,” Amit Shah added.
“Yes, I am talking about 2027. Though he (Akhilesh) will not win, there is no need to be scared,” he added.
Also read: ‘Naari ko naara banana chahti hai BJP’: Akhilesh tears into Modi govt over women’s quota law in LS
‘Overall representation of south states will go up 24%’
“A narrative is being created and confusion is being spread that these three Bills, the Constitutional Amendment Bill and the two related laws on delimitation and changes in election procedures, will reduce the representation of southern states in the Lok Sabha and cause them significant loss… The Bill before the House is now the property of the House. Based on its practical interpretation, I would like to clarify a few points,” said Shah.
Shah said, in Karnataka, out of the current strength of 543 seats in the Lok Sabha, there are 28 seats, which is about 5.15 per cent of the total representation. After the passage of this bill and the Constitutional Amendment, Karnataka’s seats will increase from 28 to 42.
“In a House of 816 members, its share will be around 5.14 per cent. So, there will be no real loss to Karnataka.”
On Andhra Pradesh, Shah said it currently has 25 seats, with a representation of 4.60 per cent in the Lok Sabha. “With an increase of around 50 per cent, its seats will rise to 38, and its share will increase from 4.60 per cent to about 4.65 per cent.”
“In Telangana, there are 17 seats, with a 3.13 per cent share in the current House of 543 members. After an increase of around 50 per cent, the number of seats will go up to 26, and its share will rise to about 3.18 per cent. As for Tamil Nadu, where many people have been expressing concerns, and so many of them have come sporting black clothes, I want to assure the people of the state that your representation will not decrease, it will increase.”
In Tamil Nadu there are 39 seats and it will go up to 59 seats and its percentage increase will be from 7.18 per cent to 7.23 per cent. In Kerala the current seats stand at 20 and will go up to 30, he said.
Shah added that despite the “narrative” attempted to be built by the Opposition, the overall representation of southern states will go up from 23.76 per cent to 24 per cent.
Responding to questions raised by a number of opposition leaders that the numbers (being provided by Shah now) are not mentioned in the Bill, Shah said: “As a minister who is piloting this Bill, as the Home Minister of the country I am providing all these details”.
The home minister said, questions have also been raised about the figure of 850 seats. “The figure of 850 is derived in the following way: Hypothetically, if there are 100 seats and 33 per cent reservation is to be given to women, then increasing the total seats by 50 per cent makes it 150.”
Amit Shah also clarified that since there have been no changes to the Delimitation Commission Act, the question of any form of manipulation does not arise, as alleged by Lok Sabha MP Priyanka Gandhi.
“I would like to say to Hon’ble Member Priyanka-ji that we have not made any changes to the Delimitation Commission Act. Not even a comma or full stop has been altered; we have retained the existing Delimitation Commission Act in its entirety. If you are saying that manipulation happened earlier, and you are now saying that it could happen again, then I can only say this: If the Act was misused in the past, we will not do so.”
Amit Shah also said that a caste census will be conducted alongside the upcoming population enumeration.
Reacting to claims by the Opposition that women’s reservation would harm democracy in the future Shah said: “No one has the power to end democracy in the country. Those who tried during the Emergency were rejected by the people; democracy remained unharmed.”
(Edited by Viny Mishra)",False,False,6,5,0.41,True,False,False
ced6eb3dc1554a5c,EVT_00073,the_hindu,2026-04-17 00:30:00,2026-04-17,"The Left parties argued in the Lok Sabha that without specifying the provision under which 50% increase in the number of seats after delimitation had been promised, the Union government was committing an injustice towards States that had performed we...","The Left parties argued in the Lok Sabha that without specifying the provision under which 50% increase in the number of seats after delimitation had been promised, the Union government was committing an injustice towards States that had performed well in population control.
Communist Party of India-Marxist (CPI-M) MP S. Venkatesan, and Revolutionary Socialist Party (RSP) MP N.K. Premachandran said, if passed in the present form, the Bill would take away the Constitutional rights of southern States.
Published - April 17, 2026 12:30 am IST",False,False,6,5,0.41,True,False,False
669554057b4a4f44,EVT_00087,ndtv,2026-04-16 19:15:37,2026-04-16,"Uniform Civil Code A ""Constitutional Ambition"": Top Court On Shariat Plea","Observing that a uniform civil code is a ""constitutional ambition"", the Supreme Court agreed on Thursday to hear a PIL challenging the constitutional validity of certain provisions of the Muslim Personal Law (Shariat) Application Act, 1937, on the ground that those are allegedly discriminatory against women, especially when it comes to property rights.

A bench of Chief Justice Surya Kant and Justices Joymalya Bagchi and Vipul M Panchol sought the Union Ministry of Minority Affairs' response on the public interest litigation (PIL) matter filed by Poulomi Pavini Shukla and the Nyaya Naari Foundation.

The court asked lawyer Prashant Bhushan to ensure that some aggrieved Muslim women are part of the proceedings.

The bench, which was initially reluctant to intervene on the ground that removing or deleting any word or provision in the Shariat application law would amount to judicial legislation, later agreed to examine the issue after Bhushan said a section violates the fundamental right to equality of women guaranteed under the Constitution.

""Moreover, the property rights of women cannot form an essential religious practice of a religion and hence, cannot be protected under Article 25 of the Constitution,"" he said.

Article 25 guarantees all persons the fundamental right to freedom of conscience and the right to freely profess, practise and propagate religion. However, the right is not absolute and is subject to public order, morality, health and other fundamental rights.

When Bhushan said the civil laws of a country should be uniform for all, the CJI said, ""The uniform civil code is a constitutional ambition."" The plea has said the current Shariat inheritance rules are ""manifestly discriminatory"" against women, often granting them only half or less of the share allocated to their male counterparts.

Bhushan said the 1937 Act violates Article 14 (right to equality) of the Constitution.

He said matters of succession are civil in nature and do not constitute an ""essential religious practice"" protected under Article 25.

""Saying women will get half or even less than half compared to male counterparts is discriminatory,"" Bhushan said.

He referred to similar pending cases in the top court when the bench was expressing its disinclination to entertain the PIL and suggested that if the discriminatory provisions of the 1937 law are struck down, the court could direct that the Indian Succession Act, which is gender-agnostic, be applied to Muslims to avoid a legal vacuum.

The bench expressed caution regarding the potential for judicial overreach and said the court may be criticised for intervening.

The CJI said replacing personal laws with the Indian Succession Act might be venturing into the territory of ""legislating"", a power reserved for Parliament. ""We can neither legislate nor create amendments,"" he said.

Justice Bagchi added that the ""threshold of reading down"" a law is much higher when the court is asked to delete existing statutes rather than filling an empty legal space.

""Here, Shariat law exists,"" he said.

During the proceedings, the CJI emphasised the importance of hearing directly from those impacted by these laws.

Acknowledging the public-interest element, he said, ""Some aggrieved person has to come."" Bhushan offered to bring ""any number of women who are aggrieved"" to join the petition.

He also cited support from groups like Indian Muslims for Secular Democracy, who have called for reforms in personal laws.

Earlier, the bench had asked Bhushan to amend the petition and observed that the time has come for a uniform civil code.

The bench had termed the plea, seeking striking down of provisions of the Shariat law of 1937 for being discriminatory to Muslim women, a ""very good case"", which advisably only the legislature should look into.

The bench had wondered whether the court can at all adjudicate the constitutionality of a personal-law practice and referred to the landmark Bombay High Court case of Narasu Appa Mali (1951) that had held that personal laws (religious laws on marriage, inheritance etc.) are not ""laws in force"" under Article 13 of the Constitution and thus, cannot be challenged for violating fundamental rights.

Bhushan had pointed out that in 2017, the apex court had struck down ""triple talaq"" as an unconstitutional practice.

""We cannot have a situation in the country now after the Shayara Bano judgment that Muslim women will not have the same rights as Muslim men in matters of divorce,"" he had said, adding that the issue is complicated and requires wide-scale deliberations.

The bench had allowed Bhushan to amend the petition filed by Shukla and others and posted the matter for further hearing after four weeks, saying it is an ""important issue"".

(Except for the headline, this story has not been edited by NDTV staff and is published from a syndicated feed.)",False,False,2,2,0.67,False,False,False
8ae438ad0be3762a,EVT_00087,india_today,2026-04-16 20:15:06,2026-04-16,Shariat law faces Supreme Court scrutiny over women's property rights,"Shariat law faces Supreme Court scrutiny over women's property rights
The petitioner argued that the provisions are not an essential religious practice and restrict individuals' right to dispose of self-acquired property.
The Supreme Court on Thursday agreed to examine a PIL challenging parts of the Muslim Personal Law (Shariat) Application Act, 1937, even as it flagged the limits of judicial intervention and called a uniform civil code a “constitutional ambition.”
A bench led by Chief Justice Surya Kant, along with Justices Joymalya Bagchi and Vipul M Panchol, issued notice to the Union Ministry of Minority Affairs and sought its response on the plea filed by a non-Muslim party -- Poulomi Pavini Shukla and the Nyaya Naari Foundation.
At the outset, the bench appeared hesitant, noting that striking down or altering provisions of the 1937 law could amount to judicial legislation. “We can neither legislate nor create amendments,” the CJI said, cautioning that replacing personal laws with the Indian Succession Act may cross into Parliament’s domain.
The court, however, agreed to hear the matter after senior advocate Prashant Bhushan argued that certain provisions violate women’s fundamental right to equality under Article 14.
Calling the uniform civil code a “constitutional ambition,” the CJI added, “it has nothing to do with religion.”
The bench also questioned the maintainability of the petition in its current form. “Can someone who is not a Muslim file such a petition?” the CJI asked, suggesting that affected Muslim women should be part of the proceedings.
He directed Bhushan to bring “actual sufferers” on record. “You will have to add the affected women as party/intervenors so that it doesn’t appear to be an issue of other persons challenging a faith,” he said, noting that Article 25 concerns may arise later.
Bhushan told the court that several Muslim organisations have issued statements backing the plea, stressing that inheritance rights of Muslim women must be protected.
Arguing the case, he said the 1937 law discriminates against women in matters of inheritance. “In the absence of uniform civil law, 100 million Muslim women [are] being discriminated against women receive half or even less of what male counterparts receive,” Bhushan said, calling it a violation of Article 14.
“It’s discriminatory to say women will get half or less than what male counterpart will get This can’t be essential religious practice protected under Article 25,” he added, describing the issue as “purely civil.”
The petitioner argued that the provisions are not an essential religious practice and restrict individuals’ right to dispose of self-acquired property. “Every Muslim who has self-acquired property is being denied the right to will their property according to their decision,” the plea said, adding that they are bound by the Shariat Act.
Justice Bagchi observed that “reformation should come from within the sect itself,” while also remarking that “the answer is in the Constitution.”
Bhushan countered that even Hindu law is not entirely uniform and includes customs and local practices. “For drafting the UCC, one must incorporate the most liberal aspects from all religions which protect the rights of the most people,” he said, adding that any such code should not reinforce fears that it would be based solely on the Hindu Code.
The bench acknowledged concerns about overreach. Justice Bagchi asked whether it falls within the judiciary’s scope “to make social reforms,” even as Bhushan maintained that the Supreme Court has the power to strike down discriminatory laws.
Issuing notice, the top court said it would proceed cautiously, mindful of both constitutional principles and the limits of its role.",False,False,2,2,0.67,False,False,False
788e5ebf161efe3f,EVT_00073,firstpost,2026-04-16 21:33:01,2026-04-16,"272 women MPs proposed for next Lok Sabha, total strength to increase by 50%: Govt in Parliament","Union Law Minister Arjun Ram Meghwal said on Thursday that 33% women’s reservation will be implemented through Lok Sabha expansion and delimitation, ensuring no loss for any state or existing representation

Members in the Lok Sabha during the second part of the Budget session of Parliament, in New Delhi, March 23, 2026. PTI File

Union Law Minister Arjun Ram Meghwal on Thursday said that the strength of the Lok Sabha will be increased to 815, with 272 seats reserved for women, adding that neither men nor any state will lose representation due to the implementation of the quota.

In his introductory remarks in the Lok Sabha during the debate on three key bills —including amendments to the women’s reservation law and the setting up of a delimitation commission — Meghwal said the allocation of 272 seats is the “simple formula” for implementing 33 per cent reservation for women.

STORY CONTINUES BELOW THIS AD

“According to the women’s reservation bill, the strength of the Lok Sabha will be increased to 815, of which women’s quota will be of 272 seats,” PTI quoted the minister as saying.

He clarified that under the proposed legislation, the current strength of the Lok Sabha will see an increase of 50 per cent.

“Neither men nor any state will suffer any loss after the implementation of the women’s quota,” he said.

Meghwal also stated that within the women’s quota, seats will be further reserved for women belonging to Scheduled Castes and Scheduled Tribes in both Parliament and state assemblies.

He said the implementation of the Nari Shakti Vandan Adhiniyam, 2023, in its current form would not allow reservation of constituencies for women in time for the 2029 elections, as it depends on census data to be made available after 2026. Hence, a constitutional amendment was necessary.

“The main objective of the bill is to give women their due rights,” he said.

Highlighting India’s democratic history, Meghwal said women in India received voting rights alongside men from the first general election, unlike several Western countries.

“In the United States were given voting rights 144 years after men and the women in the United Kingdom were given voting rights with certain conditions in 1918 and fully only 10 years later in 1928, he said.

STORY CONTINUES BELOW THIS AD

“In India, women got the right to vote along with men since the first election,” he said.

Meghwal urged all parties to support the legislation and ensure its passage in Parliament.

The Lok Sabha on Thursday took up the Constitution (131st Amendment) Bill, 2026, the Union Territories Laws (Amendment) Bill, 2026, and the Delimitation Bill, 2026 for discussion and passage.

The Constitution amendment bill was introduced after a 40-minute debate, following which the opposition sought a division of votes on its introduction. The Bill was eventually introduced with 251 members voting in favour and 185 against.

Key provisions of the Bill

Under the Constitution (131st Amendment) Bill, Lok Sabha seats will be increased to operationalise the women’s reservation law before the 2029 general elections, following a delimitation exercise based on the 2011 Census.

Seats in state and Union Territory assemblies will also be increased to implement 33 per cent reservation for women.

The draft legislation proposes that seats reserved for women in the Lok Sabha and state assemblies will be rotated among different constituencies within states and Union Territories.

STORY CONTINUES BELOW THIS AD

Meanwhile, several opposition parties have decided to jointly vote against the delimitation provisions in the Bill, while clarifying that they support women’s reservation in principle.

Southern states to gain: Amit Shah

Meanwhile, Home Minister Amit Shah on Thursday rejected what he called a “false narrative” being spread around the proposed delimitation exercise and women’s reservation legislation.

Intervening in the Lok Sabha debate on three key bills — including amendments to the women’s quota law and the establishment of a delimitation commission — Shah said representation from southern states will not be reduced, but will instead increase significantly.

He said the number of Lok Sabha seats in five southern states will rise from 129 to 195, marking an increase of nearly 50 per cent, while their share of representation will remain broadly stable.

“Lok Sabha seats in Karnataka will increase to 42 from the present 28; in Andhra Pradesh, the number of Lok Sabha sets will increase to 38 from 25; in Telangana, it will be 26 from present 17; in Tamil Nadu, the number of Lok Sabha seats will go up to 59 from the present 39; and in Kerala, it will be 30 seats from the present 20,” he said.

STORY CONTINUES BELOW THIS AD

Shah said that although some documents mention a figure of up to 850 seats, the actual strength of the Lok Sabha will be 816, describing the higher number as only a rounded projection. He added that the increase represents a 50 per cent expansion over the current strength.

“Lok Sabha seats in Karnataka will increase to 42 from the present 28; in Andhra Pradesh, the number of Lok Sabha sets will increase to 38 from 25; in Telangana, it will be 26 from present 17; in Tamil Nadu, the number of Lok Sabha seats will go up to 59 from the present 39; and in Kerala, it will be 30 seats from the present 20,” he said.

Explaining the rationale behind the figure, Shah said the new structure ensures proportional growth across states and maintains balance in representation.

“The delimitation bill is exactly like the previous law brought by your government. There is no change, not even a comma or a full stop,” he said, rejecting opposition allegations of procedural changes or “mischief” in the exercise.

STORY CONTINUES BELOW THIS AD

He also clarified that the implementation of women’s reservation will take effect only in 2029, and all elections until then— including the 2027 Uttar Pradesh Assembly polls — will be held under the existing system.

“Akhilesh ji, (SP chief Akhilesh Yadav) you don’t need to worry even though you are not going to win the elections in Uttar Pradesh,” he said.

Shah further dismissed claims that the women’s reservation bill was introduced with electoral timing in mind, including the upcoming West Bengal elections.

The Lok Sabha on Thursday debated three bills: the Constitution (131st Amendment) Bill, 2026, the Union Territories Laws (Amendment) Bill, 2026, and the Delimitation Bill, 2026. The constitutional amendment was introduced after a division vote, with 251 members supporting it and 185 opposing it.

According to the proposed legislation, Lok Sabha seats will be increased to operationalise 33 per cent women’s reservation following a delimitation exercise based on the 2011 Census. Seats reserved for women will also be rotated across constituencies in states and Union Territories.

STORY CONTINUES BELOW THIS AD

Opposition parties have said they support women’s reservation in principle but have expressed disagreement over the delimitation provisions.

With inputs from agencies",False,False,6,5,0.41,True,False,False
94b32dde0f551020,EVT_00103,the_hindu,2026-04-16 23:13:20,2026-04-16,"A nine-judge Constitution Bench of the Supreme Court (SC), led by Chief Justice of India Surya Kant, is currently hearing petitions relating to discrimination against women at religious places, examining the correctness and broader constitutional imp...","A nine-judge Constitution Bench of the Supreme Court (SC), led by Chief Justice of India Surya Kant, is currently hearing petitions relating to discrimination against women at religious places, examining the correctness and broader constitutional implications of its 2018 ruling in Indian Young Lawyers’ Association vs. State of Kerala on women’s entry into the Sabarimala Temple in Kerala.
On September 28, 2018, a five-judge Constitution Bench of the apex court, by a 4:1 majority, struck down the age-based restriction, declaring Rule 3(b) of the Kerala Hindu Places of Public Worship (Authorisation of Entry) Rules, 1965 – which permitted ‘religious denominations’ to exclude women from public places of worship on grounds of custom — as unconstitutional. The exclusion of women of “menstruating age” violated the guarantees of equality, non-discrimination and dignity, the apex court had held. It further ruled that devotees of Lord Ayyappa do not constitute a separate ‘religious denomination’, and that the said custom does not qualify as an “essential religious practice” (ERP).
Published - April 16, 2026 11:13 pm IST",False,False,3,2,0.39,True,False,False
ad82f180799ca4e6,EVT_00103,the_new_indian_express,2026-04-16 18:10:27,2026-04-16,NEW DELHI: The Supreme Court of India on Thursday upheld the preventive detention order passed by the Central Economic Intelligence Bureau and affirmed the Karnataka High Court order against Kannada actress Ranya Rao for allegedly smuggling gold into...,"NEW DELHI: The Supreme Court of India on Thursday upheld the preventive detention order passed by the Central Economic Intelligence Bureau and affirmed the Karnataka High Court order against Kannada actress Ranya Rao for allegedly smuggling gold into the country.
A bench of Justices M M Sundresh and N Kotiswar Singh dismissed the appeals filed by Rao's mother and another accused against the December 19, 2025 order of the Karnataka High Court, which had upheld the preventive detention order.
“Detention order is not in contravention of Article 22(3)(b) of the Constitution. Substantial procedural compliance had been made by the authorities while issuing the detention orders. The detenus had been furnished with the relied-upon documents within the prescribed time and that the contents of electronic evidence, including CCTV footage, had been displayed to them in prison,” the apex court said while dismissing the special leave petitions filed by Rao and others.
The Bench also observed that a detenu has no right to be represented by a legal practitioner before the Advisory Board as a matter of course. Such a right would arise only if the detaining authority itself participates through a legal practitioner, which was not the case here.
“The detention order contained adequate reasons, including prior instances of disposal of foreign-marked gold bars, and that a live and proximate link existed between the alleged activities and the need for preventive detention,” the court said.
It added that there was no illegality or violation of constitutional safeguards under Article 22 and upheld the preventive detention order passed by the Central Economic Intelligence Bureau and affirmed by the Karnataka High Court.
The petitioners had argued before both the High Court and the Supreme Court that the detenus and their relatives challenged the detention orders on multiple grounds.
“The relied-upon documents were not properly supplied, that there was no imminent possibility of future smuggling activities, and that the detention orders lacked proper subjective satisfaction by the detaining authority,” they argued.
The petitioners further submitted that the refusal to permit legal representation before the Advisory Board vitiated the detention proceedings.
“The authorities had failed to establish a proximate link between the alleged past activities and the necessity for preventive detention order,” they contended.
Rao has been in jail for more than a year after her arrest in March 2025 in the case. She was detained by the Directorate of Revenue Intelligence at the Kempegowda International Airport in Bengaluru.",False,False,3,2,0.39,True,False,False
e9cd49ce4ca0c176,EVT_00103,the_hindu,2026-04-16 23:36:07,2026-04-16,The foundation stone for a judicial guest house near Rushikonda will be laid by Andhra Pradesh High Court Chief Justice Dhiraj Singh Thakur during his visit to the city on April 17 and 18.,"The foundation stone for a judicial guest house near Rushikonda will be laid by Andhra Pradesh High Court Chief Justice Dhiraj Singh Thakur during his visit to the city on April 17 and 18.
Reviewing arrangements on Thursday, District Collector M. Abhishikth Kishore, during a meeting at the Collectorate, directed officials to ensure coordination for the programme, to be held behind the ISKCON temple at Yendada.
Published - April 16, 2026 11:36 pm IST",False,False,3,2,0.39,True,False,False
ae4757bb96c0dc20,EVT_00110,hindustan_times,2026-04-16 07:44:07,2026-04-16,"BRS, YSRCP urge Centre to address South’s concerns on delimitation","BRS, YSRCP urge Centre to address South’s concerns on delimitation
BRS and YSR Congress support constituency delimitation but urge the Centre to ensure fair representation for southern states amid concerns over reduced seats.
Bharat Rashtra Samithi (BRS) and YSR Congress party, the major opposition parties in Telangana and Andhra Pradesh respectively, on Wednesday welcomed the delimitation of constituencies in the country, but urged the Centre to allay apprehensions over possible injustice caused to the southern states in the process.
Taking to X, BRS working president KT Rama Rao warned that if the delimitation process results in reduced representation for southern states in Parliament, it would trigger a widespread public agitation across south India.
The BRS has been demanding an increase in the number of assembly and Lok Sabha seats as promised in the AP Reorganisation Act, 2014. “Our party’s stance on delimitation has remained unchanged for the past three years. We continue to stand firmly by the position it had adopted earlier,” he said.
KTR further asserted that the people of southern states in Parliament would not tolerate any attempt to suppress their voice and representation. He added that they would fight without compromise to protect the rights of South Indian citizens.
He urged the Centre to understand the ground realities and expressed hope that “those in power in Delhi will listen and act with wisdom.
He also said there was no need to link women’s reservation with delimitation, and demands immediate implementation of women’s reservation.
On the other hand, YSRCP state coordinator Sajjala Ramakrishna Reddy said the party extends its full support to the proposed delimitation process.
Reddy told reporters in the party office at Tadepalli that the party was committed to the Centre’s decision to undertake the redrawing of constituency boundaries. He emphasised that ensuring adequate representation in proportion to the growing population is a fundamental democratic principle.
At the same time, the YSRCP urged the Centre to take into account public concerns and objections that may arise during the delimitation exercise. “Any changes to constituency boundaries should be carried out in a manner that does not inconvenience local populations,” said Reddy, adding that a scientific and systematic resolution of public grievances was necessary.
He reiterated that the delimitation exercise should be conducted in a fair and inclusive manner, ensuring public confidence in the outcome.
- ABOUT THE AUTHORSrinivasa Rao Apparasu
Srinivasa Rao is Senior Assistant Editor based out of Hyderabad covering developments in Andhra Pradesh and Telangana . He has over three decades of reporting experience.",False,False,2,2,0.67,False,False,False
c0c30a245169d134,EVT_00110,india_today,2026-04-16 19:34:57,2026-04-16,"AAP MP attacks Centre's delimitation move, calls it unfair to Punjab","AAP MP attacks Centre's delimitation move, calls it unfair to Punjab
AAP sharpens its attack on the proposed delimitation exercise, warning of a larger political battle as Punjab leaders allege bias against certain states and vow to challenge the move across all democratic platforms.
The proposed delimitation exercise has drawn sharp political fire, with the Aam Aadmi Party calling it an “assault on fair representation” and warning of a nationwide challenge against the move.
Punjab AAP MP Malvinder Singh Kang launched a strong attack, saying the exercise was not a routine democratic step but a targeted action against certain states.
“The proposed delimitation exercise is not a routine democratic correction; it is a calculated assault on fair representation, one that punishes states like Punjab,” Kang said.
AAP WARNS OF NATIONWIDE PROTEST
Kang said Punjab’s contributions to the country cannot be ignored and warned that the state would resist any move seen as undermining its voice.
“Punjab has given this nation its food, its soldiers, its peace, and its sacrifices. We will not accept quiet disenfranchisement,” he said.
He added that the party would challenge the proposal across multiple platforms. “We will oppose this draconian move in the streets, in the courts, and in every democratic forum.”
FEDERALISM CONCERNS RAISED
The AAP leader said the proposed changes risk weakening the federal structure of the country.
“The soul of Indian federalism must not be allowed to be weakened,” Kang said, framing the issue as a broader constitutional concern rather than a state-specific dispute.
The delimitation exercise, which involves redrawing parliamentary and assembly constituencies based on population, has increasingly become a flashpoint, with opposition parties raising concerns over its potential political impact.",False,False,2,2,0.67,False,False,False
b7c606c657fcb489,EVT_00092,the_hindu,2026-04-16 23:40:36,2026-04-16,"Around 100 women participated in an all-women motorcycle and scooter rally in the city on Thursday, expressing solidarity with the introduction of the Women’s Reservation Bill in the Lok Sabha. The Bill, officially titled the Nari Shakti Vandan Adhin...","Around 100 women participated in an all-women motorcycle and scooter rally in the city on Thursday, expressing solidarity with the introduction of the Women’s Reservation Bill in the Lok Sabha. The Bill, officially titled the Nari Shakti Vandan Adhiniyam proposes 33% reservation for women in the Lok Sabha and State Legislative Assemblies.
Before the rally, participants organised a signature campaign at the venue, voicing support for the proposed legislation and urging its passage.
Published - April 16, 2026 11:40 pm IST",False,False,2,2,0.54,False,False,False
a3f79ed48e50d444,EVT_00092,ndtv,2026-04-17 00:12:06,2026-04-17,Parliament Special Session LIVE: Lok Sabha Proceedings Extended Till 1 Am Amid Debate Over Women's Reservation Bill,"Parliament Special Session LIVE: The Centre on Thursday introduced the Women's Reservation Bill in the Lok Sabha, marking a significant legislative move during the ongoing special session of Parliament.

Union Minister for Law and Justice Arjun Ram Meghwal initiated the debate by presenting the proposed Constitution (One Hundred and Thirty-First Amendment) Bill, 2026. He also tabled the Delimitation Bill, 2026, setting the stage for discussions on implementing a one-third reservation for women in legislative bodies.

During the proceedings, Union Home Minister Amit Shah introduced the Union Territories Laws (Amendment) Bill, 2026, adding to the legislative agenda of the day.

The introduction of the Bills triggered strong reactions from the Opposition. Congress MP KC Venugopal opposed all three legislations and formally recorded the party's objections in the House.

""The government wants to completely hijack the Constitution,"" the Congress MP said. Parliamentary Affairs Minister Kiren Rijiju and Home Minister Amit Shah clarified that the Bills have just been introduced and the discussion on them is yet to follow.

Here are the LIVE Updates of Parliament Special Session:",False,False,2,2,0.54,False,False,False
